094_dokkidoki_4_ROSA_EXP.wav,094 ドッキドキ,ドッキドキ,ドッキドキ,拡張ボイス
095_dokkidoki_5_ROSA_EXP.wav,095 ドッキドキ,ドッキドキ,ドッキドキ,拡張ボイス
096_waai_1_ROSA_EXP.wav,096 わーい,わーい,ワーイ,拡張ボイス
097_waai_2_ROSA_EXP.wav,097 わーい,わーい,ワーイ,拡張ボイス
098_waai_3_ROSA_EXP.wav,098 わーい,わーい,ワーイ,拡張ボイス
099_waai_4_ROSA_EXP.wav,099 わーい,わーい,ワーイ,拡張ボイス
100_waai_5_ROSA_EXP.wav,100 わーい,わーい,ワーイ,拡張ボイス
101_ukkiuki_1_ROSA_EXP.wav,101 うっきうき,うっきうき,ウッキウキ,拡張ボイス
102_ukkiuki_2_ROSA_EXP.wav,102 うっきうき,うっきうき,ウッキウキ,拡張ボイス
103_ukkiuki_3_ROSA_EXP.wav,103 うっきうき,うっきうき,ウッキウキ,拡張ボイス
104_ukkiuki_4_ROSA_EXP.wav,104 うっきうき,うっきうき,ウッキウキ,拡張ボイス
105_ukkiuki_5_ROSA_EXP.wav,105 うっきうき,うっきうき,ウッキウキ,拡張ボイス
106_wasshoi_1_ROSA_EXP.wav,106 わっしょい,わっしょい,ワッショイ,拡張ボイス
107_wasshoi_2_ROSA_EXP.wav,107 わっしょい,わっしょい,ワッショイ,拡張ボイス
108_wasshoi_3_ROSA_EXP.wav,108 わっしょい,わっしょい,ワッショイ,拡張ボイス
109_wasshoi_4_ROSA_EXP.wav,109 わっしょい,わっしょい,ワッショイ,拡張ボイス
110_wasshoi_5_ROSA_EXP.wav,110 わっしょい,わっしょい,ワッショイ,拡張ボイス
111_soresore_1_ROSA_EXP.wav,111 それそれ,それそれ,ソレソレ,拡張ボイス
112_soresore_2_ROSA_EXP.wav,112 それそれ,それそれ,ソレソレ,拡張ボイス
113_soresore_3_ROSA_EXP.wav,113 それそれ,それそれ,ソレソレ,拡張ボイス
114_soresore_4_ROSA_EXP.wav,114 それそれ,それそれ,ソレソレ,拡張ボイス
115_soresore_5_ROSA_EXP.wav,115 それそれ,それそれ,ソレソレ,拡張ボイス
116_seeno_1_ROSA_EXP.wav,116 せーの,せーの,セーノ,拡張ボイス
117_seeno_2_ROSA_EXP.wav,117 せーの,せーの,セーノ,拡張ボイス
118_seeno_3_ROSA_EXP.wav,118 せーの,せーの,セーノ,拡張ボイス
119_seeno_4_ROSA_EXP.wav,119 せーの,せーの,セーノ,拡張ボイス
120_seeno_5_ROSA_EXP.wav,120 せーの,せーの,セーノ,拡張ボイス
121_isseenosse_1_ROSA_EXP.wav,121 いっせーのっせ,いっせーのっせ,イッセーノッセ,拡張ボイス
122_isseenosse_2_ROSA_EXP.wav,122 いっせーのっせ,いっせーのっせ,イッセーノッセ,拡張ボイス
123_isseenosse_3_ROSA_EXP.wav,123 いっせーのっせ,いっせーのっせ,イッセーノッセ,拡張ボイス
124_isseenosse_4_ROSA_EXP.wav,124 いっせーのっせ,いっせーのっせ,イッセーノッセ,拡張ボイス
125_isseenosse_5_ROSA_EXP.wav,125 いっせーのっせ,いっせーのっせ,イッセーノッセ,拡張ボイス
126_ei_1_ROSA_EXP.wav,126 えいっ,えいっ,エイッ,拡張ボイス
127_ei_2_ROSA_EXP.wav,127 えいっ,えいっ,エイッ,拡張ボイス
128_ei_3_ROSA_EXP.wav,128 えいっ,えいっ,エイッ,拡張ボイス
129_ei_4_ROSA_EXP.wav,129 えいっ,えいっ,エイッ,拡張ボイス
130_ei_5_ROSA_EXP.wav,130 えいっ,えいっ,エイッ,拡張ボイス
131_orya_1_ROSA_EXP.wav,131 おりゃ,おりゃ,オリャ,拡張ボイス
132_orya_2_ROSA_EXP.wav,132 おりゃ,おりゃ,オリャ,拡張ボイス
133_orya_3_ROSA_EXP.wav,133 おりゃ,おりゃ,オリャ,拡張ボイス
134_orya_4_ROSA_EXP.wav,134 おりゃ,おりゃ,オリャ,拡張ボイス
135_orya_5_ROSA_EXP.wav,135 おりゃ,おりゃ,オリャ,拡張ボイス
136_ne_1_ROSA_EXP.wav,136 ねっ,ねっ,ネッ,拡張ボイス
137_ne_2_ROSA_EXP.wav,137 ねっ,ねっ,ネッ,拡張ボイス
138_ne_3_ROSA_EXP.wav,138 ねっ,ねっ,ネッ,拡張ボイス
139_ne_4_ROSA_EXP.wav,139 ねっ,ねっ,ネッ,拡張ボイス
140_ne_5_ROSA_EXP.wav,140 ねっ,ねっ,ネッ,拡張ボイス
141_na_1_ROSA_EXP.wav,141 なっ,なっ,ナッ,拡張ボイス
142_na_2_ROSA_EXP.wav,142 なっ,なっ,ナッ,拡張ボイス
143_na_3_ROSA_EXP.wav,143 なっ,なっ,ナッ,拡張ボイス
144_na_4_ROSA_EXP.wav,144 なっ,なっ,ナッ,拡張ボイス
145_na_5_ROSA_EXP.wav,145 なっ,なっ,ナッ,拡張ボイス
146_nya_1_ROSA_EXP.wav,146 にゃ,にゃ,ニャ,拡張ボイス
147_nya_2_ROSA_EXP.wav,147 にゃ,にゃ,ニャ,拡張ボイス
148_nya_3_ROSA_EXP.wav,148 にゃ,にゃ,ニャ,拡張ボイス
149_nya_4_ROSA_EXP.wav,149 にゃ,にゃ,ニャ,拡張ボイス
150_nya_5_ROSA_EXP.wav,150 にゃ,にゃ,ニャ,拡張ボイス
151_nyannyan_1_ROSA_EXP.wav,151 にゃんにゃん,にゃんにゃん,ニャンニャン,拡張ボイス
152_nyannyan_2_ROSA_EXP.wav,152 にゃんにゃん,にゃんにゃん,ニャンニャン,拡張ボイス
153_nyannyan_3_ROSA_EXP.wav,153 にゃんにゃん,にゃんにゃん,ニャンニャン,拡張ボイス
154_nyannyan_4_ROSA_EXP.wav,154 にゃんにゃん,にゃんにゃん,ニャンニャン,拡張ボイス
155_nyannyan_5_ROSA_EXP.wav,155 にゃんにゃん,にゃんにゃん,ニャンニャン,拡張ボイス
156_wan_1_ROSA_EXP.wav,156 わん,わん,ワン,拡張ボイス
